event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
7bf0fe98-92d8-4fd6-8680-402fcd04aaa1,2026-01-17 02:18:26,junior_dba_076,sess_junior_dba_076_2026-01-17_G5_ab4477,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 25",system_catalog,SUCCESS,16,G5,2026-01-17,t,2026-01-17 02:15:03,192.168.184.173,0,normal
6e55e387-97d6-448e-9751-f7fc1f16e9a2,2026-01-17 02:20:37,junior_dba_076,sess_junior_dba_076_2026-01-17_G5_ab4477,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 10",system_catalog,SUCCESS,10,G5,2026-01-17,t,2026-01-17 02:15:03,192.168.184.173,1,normal
5167834b-d4dd-48db-8ce9-94dcc863d356,2026-01-17 02:52:02,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT employee_id, full_name, job_role, employment_status FROM hr.employee WHERE employment_status = 'ACTIVE' LIMIT 20",hr.employee,SUCCESS,20,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,0,normal
e5880094-44f5-41a3-ab4b-38df9ed9e8eb,2026-01-17 02:54:23,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT job_role, COUNT(*) FROM hr.employee GROUP BY job_role",hr.employee,SUCCESS,17,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,1,normal
315949f5-7102-4fc0-b306-c123de33ce7b,2026-01-17 02:59:29,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT job_role, COUNT(*) FROM hr.employee GROUP BY job_role",hr.employee,SUCCESS,17,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,2,normal
0121a75c-9203-425e-b912-6a899f720cbd,2026-01-17 03:00:55,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT e.full_name, e.job_role, d.department_name FROM hr.employee e JOIN hr.department d ON e.department_id = d.department_id LIMIT 10","hr.employee,hr.department",SUCCESS,10,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,3,normal
97bc7cf1-d831-423a-9fc6-0923fed34a36,2026-01-17 03:04:27,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT employee_id, full_name, job_role, employment_status FROM hr.employee WHERE employment_status = 'ACTIVE' LIMIT 10",hr.employee,SUCCESS,10,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,4,normal
728e7a5b-238e-49fb-a60e-e560cd639952,2026-01-17 03:07:47,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,"SELECT job_role, COUNT(*) FROM hr.employee GROUP BY job_role",hr.employee,SUCCESS,17,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,5,normal
b906cc5e-0f2c-4577-94ab-30a91f75aaec,2026-01-17 03:12:58,hr_staff_048,sess_hr_staff_048_2026-01-17_G5_f3a824,UPDATE hr.employee SET employment_status = employment_status WHERE employee_id = 45,hr.employee,SUCCESS,1,G5,2026-01-17,t,2026-01-17 02:47:14,10.151.59.250,6,normal
08a25fbc-6d14-4ee7-9eaf-332fe2c6f049,2026-01-17 04:00:43,senior_dba_078,sess_senior_dba_078_2026-01-17_G5_380098,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G5,2026-01-17,t,2026-01-17 03:55:44,192.168.166.27,0,normal
