event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
4218400e-2769-436a-93cd-4cb08b7ffada,2026-02-26 00:15:17,procurement_manager_045,sess_procurement_manager_045_2026-02-26_G5_ff3de1,"SELECT e.full_name, e.job_role FROM hr.employee e JOIN hr.department d ON e.department_id = d.department_id WHERE d.department_name = 'Procurement Department' LIMIT 10","hr.employee,hr.department",SUCCESS,10,G5,2026-02-26,t,2026-02-26 00:13:38,192.168.201.127,0,normal
48131ad7-6f62-42ba-9717-9c4d65f05180,2026-02-26 00:18:17,procurement_manager_045,sess_procurement_manager_045_2026-02-26_G5_ff3de1,"SELECT s_suppkey, s_name, s_acctbal FROM supplier WHERE s_acctbal > -179 LIMIT 25",supplier,SUCCESS,25,G5,2026-02-26,t,2026-02-26 00:13:38,192.168.201.127,1,normal
dd0534cc-7863-4ed3-a7b2-cda02f27a80c,2026-02-26 00:20:05,procurement_manager_045,sess_procurement_manager_045_2026-02-26_G5_ff3de1,"SELECT ps_partkey, ps_suppkey, ps_supplycost, ps_availqty FROM partsupp ORDER BY ps_supplycost DESC LIMIT 25",partsupp,SUCCESS,25,G5,2026-02-26,t,2026-02-26 00:13:38,192.168.201.127,2,normal
37802f6e-1e21-4520-baae-8efd66b91075,2026-02-26 00:25:30,procurement_manager_045,sess_procurement_manager_045_2026-02-26_G5_ff3de1,"SELECT e.full_name, e.job_role FROM hr.employee e JOIN hr.department d ON e.department_id = d.department_id WHERE d.department_name = 'Procurement Department' LIMIT 25","hr.employee,hr.department",SUCCESS,10,G5,2026-02-26,t,2026-02-26 00:13:38,192.168.201.127,3,normal
3daab95e-6715-406a-885f-bc424ccca160,2026-02-26 00:28:17,procurement_manager_045,sess_procurement_manager_045_2026-02-26_G5_ff3de1,"SELECT p_partkey, p_name, p_retailprice FROM part WHERE p_retailprice < 96658 LIMIT 10",part,SUCCESS,10,G5,2026-02-26,t,2026-02-26 00:13:38,192.168.201.127,4,normal
b1895551-4dd4-438f-afaf-e6b02465994c,2026-02-26 02:05:01,admin_079,sess_admin_079_2026-02-26_G5_aa1f29,"SELECT schemaname, relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_live_tup DESC LIMIT 25",system_catalog,SUCCESS,16,G5,2026-02-26,t,2026-02-26 02:01:30,10.96.109.237,0,normal
ce732a97-5cca-4f21-b38b-add986c69053,2026-02-26 02:09:08,admin_079,sess_admin_079_2026-02-26_G5_aa1f29,"SELECT schemaname, relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_live_tup DESC LIMIT 25",system_catalog,SUCCESS,16,G5,2026-02-26,t,2026-02-26 02:01:30,10.96.109.237,1,normal
6de8afe7-0082-452d-8cb4-233a5e5b9d3d,2026-02-26 05:30:45,sales_staff_001,sess_sales_staff_001_2026-02-26_G5_4b362f,"SELECT l_orderkey, l_partkey, l_quantity, l_extendedprice FROM lineitem WHERE l_orderkey = 608397 LIMIT 20",lineitem,SUCCESS,0,G5,2026-02-26,t,2026-02-26 05:27:53,10.5.127.94,0,normal
067e7728-6c04-4ebf-b745-83cc3ae24dcf,2026-02-26 05:35:02,sales_staff_001,sess_sales_staff_001_2026-02-26_G5_4b362f,"SELECT l_orderkey, l_partkey, l_quantity, l_extendedprice FROM lineitem WHERE l_orderkey = 817951 LIMIT 50",lineitem,SUCCESS,0,G5,2026-02-26,t,2026-02-26 05:27:53,10.5.127.94,1,normal
49058e28-554c-448f-87ae-67029f781b92,2026-02-26 05:39:21,sales_staff_001,sess_sales_staff_001_2026-02-26_G5_4b362f,"SELECT c.c_name, o.o_orderkey, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment = 'FURNITURE' LIMIT 50","customer,orders",SUCCESS,50,G5,2026-02-26,t,2026-02-26 05:27:53,10.5.127.94,2,normal
63f51683-3a2d-45eb-a210-e081248e41ed,2026-02-26 05:54:21,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT ps_partkey, ps_suppkey, ps_supplycost FROM partsupp WHERE ps_supplycost > 875 LIMIT 50",partsupp,SUCCESS,50,G5,2026-02-26,t,2026-02-26 05:50:19,192.168.200.34,0,normal
a91434c6-74f1-47c2-b192-ca48d722d47c,2026-02-26 05:57:18,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT o_orderkey, o_totalprice, o_orderstatus FROM orders WHERE o_totalprice > 70562 LIMIT 25",orders,SUCCESS,25,G5,2026-02-26,t,2026-02-26 05:50:19,192.168.200.34,1,normal
c18c0b75-6323-4c9e-b05e-d7e52b9f4851,2026-02-26 05:59:45,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT l_suppkey, SUM(l_extendedprice) AS supplier_amount FROM lineitem WHERE l_shipdate BETWEEN '1996-06-06' AND '1996-06-13' GROUP BY l_suppkey LIMIT 20",lineitem,SUCCESS,20,G5,2026-02-26,t,2026-02-26 05:50:19,192.168.200.34,2,normal
6a0f8a18-82fe-4e94-8eef-a560142e073b,2026-02-26 06:04:38,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT SUM(net_salary) AS total_net, AVG(base_salary) AS avg_base FROM hr.payroll WHERE payroll_month = '2025-12-01'",hr.payroll,SUCCESS,1,G1,2026-02-26,f,2026-02-26 05:50:19,192.168.200.34,3,normal
01b84a26-a8f7-47a4-9252-ba1604004cc7,2026-02-26 06:05:58,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT employee_id, net_salary, payroll_month FROM hr.payroll WHERE payroll_month = '2025-12-01' LIMIT 10",hr.payroll,SUCCESS,0,G1,2026-02-26,f,2026-02-26 05:50:19,192.168.200.34,4,normal
a7f31a2d-8c44-4c76-b792-a5d8099dbf87,2026-02-26 06:08:51,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT s_suppkey, s_name, s_acctbal FROM supplier WHERE s_acctbal < 1715 LIMIT 20",supplier,SUCCESS,20,G1,2026-02-26,f,2026-02-26 05:50:19,192.168.200.34,5,normal
a39e9786-762d-4c82-94b3-126d1d040404,2026-02-26 06:13:10,accountant_032,sess_accountant_032_2026-02-26_G5_bdc9f2,"SELECT o_orderkey, o_totalprice, o_orderstatus FROM orders WHERE o_totalprice > 1554 LIMIT 50",orders,SUCCESS,50,G1,2026-02-26,f,2026-02-26 05:50:19,192.168.200.34,6,normal
3892f90c-ea14-42ae-a7d1-78a2a9c9c409,2026-02-26 07:11:29,junior_dba_075,sess_junior_dba_075_2026-02-26_G1_492213,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 20",sys.db_account,SUCCESS,20,G1,2026-02-26,f,2026-02-26 07:09:05,172.21.154.162,0,normal
