event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
a7a544d2-3dbe-4a48-93c5-1a798a30db36,2026-02-08 07:23:24,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT e.job_role, COUNT(*) FROM hr.employee e GROUP BY e.job_role",hr.employee,SUCCESS,17,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,0,normal
1948108a-0467-40bf-8ff8-e749c6727ce6,2026-02-08 07:27:44,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,1,normal
5c01ddf6-42de-4280-a8ac-9ef39b14c58f,2026-02-08 07:33:29,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1997-11-27' AND '1997-12-18' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 25","part,lineitem",SUCCESS,25,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,2,normal
06c657d9-e88b-4782-8f5c-dea520fe331e,2026-02-08 07:35:47,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1998-07-07' AND '1998-08-03' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 25","part,lineitem",SUCCESS,25,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,3,normal
5af172a8-1953-4e49-8079-404714dbf0be,2026-02-08 07:38:12,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1994-05-06' AND '1994-05-24' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 20","part,lineitem",SUCCESS,20,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,4,normal
c62204c4-6f59-4d33-9338-200bf92f2fbf,2026-02-08 07:40:41,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 20","customer,orders",SUCCESS,20,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,5,normal
a8d16076-a238-4024-9cba-5eab26438d50,2026-02-08 07:46:30,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 50","customer,orders",SUCCESS,50,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,6,normal
0b7ed0ef-1c8a-444c-a758-0b8dcf10b03e,2026-02-08 07:48:50,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 50","customer,orders",SUCCESS,50,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,7,normal
a1b5545e-6220-4d4f-ac23-1bd5fcd6d436,2026-02-08 07:49:56,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,8,normal
e9b9b6b8-8244-4169-9074-c80013d4f711,2026-02-08 07:53:00,data_analyst_055,sess_data_analyst_055_2026-02-08_G1_68f330,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1995-03-18' AND '1995-04-27' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 20","part,lineitem",SUCCESS,20,G1,2026-02-08,f,2026-02-08 07:18:45,172.26.214.242,9,normal
