event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
0dabfbff-7cb7-4032-bee0-d7934d450edf,2026-01-07 00:39:21,admin_079,sess_admin_079_2026-01-07_G5_472038,"SELECT schemaname, relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_live_tup DESC LIMIT 25",system_catalog,SUCCESS,16,G5,2026-01-07,t,2026-01-07 00:37:39,192.168.45.22,0,normal
37d4a2c2-2ece-44ed-a95a-6fb3213c712d,2026-01-07 00:40:35,admin_079,sess_admin_079_2026-01-07_G5_472038,"SELECT db_user, db_role, is_privileged FROM sys.db_account WHERE is_privileged = TRUE",sys.db_account,SUCCESS,6,G5,2026-01-07,t,2026-01-07 00:37:39,192.168.45.22,1,normal
2737631e-d0f3-423e-a9b1-f8add2925dde,2026-01-07 00:46:29,admin_079,sess_admin_079_2026-01-07_G5_472038,"SELECT db_user, db_role, is_privileged FROM sys.db_account WHERE is_privileged = TRUE",sys.db_account,SUCCESS,6,G5,2026-01-07,t,2026-01-07 00:37:39,192.168.45.22,2,normal
577dfaa8-52bb-44cb-8205-98d749186718,2026-01-07 03:35:22,sales_staff_018,sess_sales_staff_018_2026-01-07_G5_4ae2ff,"SELECT o_orderkey, o_totalprice, o_orderdate, o_orderstatus FROM orders WHERE o_custkey = 23921 LIMIT 50",orders,SUCCESS,9,G5,2026-01-07,t,2026-01-07 03:31:40,192.168.238.53,0,normal
077ca0fa-a5a2-4555-9c82-11005cfbc2cf,2026-01-07 03:39:00,sales_staff_018,sess_sales_staff_018_2026-01-07_G5_4ae2ff,"SELECT l_orderkey, l_partkey, l_quantity, l_extendedprice FROM lineitem WHERE l_orderkey = 948137 LIMIT 10",lineitem,SUCCESS,0,G5,2026-01-07,t,2026-01-07 03:31:40,192.168.238.53,1,normal
c3110e34-2417-4a5e-b069-4f28ad825504,2026-01-07 03:39:20,sales_staff_018,sess_sales_staff_018_2026-01-07_G5_4ae2ff,"SELECT column_name, data_type FROM information_schema.columns WHERE table_schema = 'sys' AND table_name = 'system_security_log';",sys.system_security_log,DENIED,0,G5,2026-01-07,t,2026-01-07 03:39:20,192.168.238.53,2,noise_denied
a4f086b1-7c0e-493f-a258-a8fa7a4f223f,2026-01-07 03:42:59,sales_staff_018,sess_sales_staff_018_2026-01-07_G5_4ae2ff,"SELECT c_custkey, c_name, c_phone, c_mktsegment FROM customer WHERE c_nationkey = 22 LIMIT 10",customer,SUCCESS,10,G5,2026-01-07,t,2026-01-07 03:31:40,192.168.238.53,3,normal
99e6aa8b-ed4b-440b-93a0-d76acfbfa26e,2026-01-07 03:47:58,sales_staff_018,sess_sales_staff_018_2026-01-07_G5_4ae2ff,"SELECT p_partkey, p_name, p_retailprice FROM part WHERE p_size = 42 LIMIT 20",part,SUCCESS,20,G5,2026-01-07,t,2026-01-07 03:31:40,192.168.238.53,4,normal
acce2a70-7f88-407b-962c-66d173e967de,2026-01-07 04:18:40,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT o_orderkey, o_custkey, o_orderstatus, o_totalprice FROM orders WHERE o_orderkey = 605289",orders,SUCCESS,0,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,0,normal
d7b0dd1e-eeb4-4324-8c31-09d9debd45a1,2026-01-07 04:19:53,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT o.o_orderkey, o.o_totalprice, l.l_quantity FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= '1992-01-04' LIMIT 50","orders,lineitem",SUCCESS,50,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,1,normal
73990322-397c-488d-bb8f-5cfbf8f09d21,2026-01-07 04:25:43,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT o.o_orderkey, o.o_totalprice, l.l_quantity FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= '1994-12-22' LIMIT 50","orders,lineitem",SUCCESS,50,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,2,normal
9a9d4a8b-ddd2-4e84-8158-db8ed0a552f4,2026-01-07 04:31:13,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT o.o_orderkey, o.o_totalprice, l.l_quantity FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= '1996-07-11' LIMIT 20","orders,lineitem",SUCCESS,20,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,3,normal
7d210b86-b268-4633-8ef6-01c43418071e,2026-01-07 04:32:41,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT column_name, data_type FROM information_schema.columns WHERE table_schema = 'public' AND table_name = 'part'",system_catalog,SUCCESS,9,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,4,normal
77b515e7-bdca-4e75-9f98-5db4a71feef3,2026-01-07 04:37:55,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT o.o_orderkey, o.o_totalprice, l.l_quantity FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= '1992-04-10' LIMIT 20","orders,lineitem",SUCCESS,20,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,5,normal
4f379246-d280-4276-a3dc-7d974d858898,2026-01-07 04:42:37,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,UPDATE orders SET o_comment = o_comment WHERE o_orderkey = 1286004,orders,SUCCESS,0,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,6,normal
a233ab43-9b39-4a24-b9e0-8dc963de74f1,2026-01-07 04:44:29,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,"SELECT column_name, data_type FROM information_schema.columns WHERE table_schema = 'public' AND table_name = 'orders'",system_catalog,SUCCESS,9,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,7,normal
6a51ad99-d09c-4f9b-95c0-d9f0023563f0,2026-01-07 04:47:22,developer_061,sess_developer_061_2026-01-07_G5_93a5f8,UPDATE orders SET o_comment = o_comment WHERE o_orderkey = 1265915,orders,SUCCESS,0,G5,2026-01-07,t,2026-01-07 04:17:32,192.168.115.11,8,normal
91d0c56a-34c8-4ac8-b66e-f43d1bf380e2,2026-01-07 05:15:14,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,0,normal
078d9360-7bfe-4047-8dc0-50c0fdd4e46a,2026-01-07 05:19:43,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,1,normal
8596a65c-0ff9-4070-96e2-a8c644311936,2026-01-07 05:20:52,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 10,sys.system_security_log,SUCCESS,10,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,2,normal
f46d68cd-d440-4bb2-90e5-9b3fc8391277,2026-01-07 05:22:43,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,"SELECT db_user, clearance_level, is_privileged, account_status FROM sys.db_account LIMIT 25",sys.db_account,SUCCESS,25,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,3,normal
26b890aa-266c-4bab-befa-cb3744e16fdc,2026-01-07 05:25:58,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 10,sys.system_security_log,SUCCESS,10,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,4,normal
9e081266-deec-41d0-bcad-03c3c8777694,2026-01-07 05:28:27,senior_dba_077,sess_senior_dba_077_2026-01-07_G5_325589,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'data_analyst_054',sys.db_account,SUCCESS,1,G5,2026-01-07,t,2026-01-07 05:10:03,192.168.151.40,5,normal
02ebfd07-daf5-4b72-8f19-0abc673ea871,2026-01-07 06:08:23,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-02-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,0,normal
6c6b2a00-3f25-460b-9b59-15d0d08a4cef,2026-01-07 06:09:40,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1993-01-09'","customer,orders",SUCCESS,6,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,1,normal
c24e7708-8047-4003-b8cf-9b8ea8f221c4,2026-01-07 06:12:29,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,2,normal
dd23ffcf-c695-40c8-8921-cca354079fd6,2026-01-07 06:17:59,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2025-12-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,3,normal
d689c942-c8a6-4cb4-952d-954fddd081ea,2026-01-07 06:19:10,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 50","customer,orders,lineitem,part",SUCCESS,50,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,4,normal
1947ab36-d4e0-4585-b049-66a3561c0959,2026-01-07 06:23:57,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1993-07-02'","customer,orders",SUCCESS,6,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,5,normal
9a428cae-b155-4a7a-97d3-bcb9d1952e56,2026-01-07 06:27:15,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-01-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,6,normal
63d6f21a-1273-40f5-9cce-cc4eea0ea031,2026-01-07 06:28:19,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 50,sys.system_security_log,SUCCESS,50,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,0,normal
9b8afa42-7955-483b-99f3-953dabd78bb0,2026-01-07 06:29:48,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'developer_061',sys.db_account,SUCCESS,1,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,1,normal
48f521a7-0898-4a9c-b561-b0c5e55905ec,2026-01-07 06:30:40,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1992-10-31'","customer,orders",SUCCESS,6,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,7,normal
28bcc60a-552a-4ba1-ae0f-a0beab5c7141,2026-01-07 06:32:24,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,8,normal
f73b2c1c-e3b7-4b0e-8832-0ed594711a9d,2026-01-07 06:33:39,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,2,normal
477d4496-654b-4b9d-93f9-3d28130fadaf,2026-01-07 06:34:15,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_da8999,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 20","customer,orders,lineitem,part",SUCCESS,20,G1,2026-01-07,f,2026-01-07 06:05:25,10.183.201.126,9,normal
a191c6ef-b5d1-4079-a829-d13b0eafa9e7,2026-01-07 06:34:54,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,"SELECT relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_dead_tup DESC LIMIT 10",system_catalog,SUCCESS,10,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,3,normal
e3ccbe57-508f-46b9-91f4-efc791181c11,2026-01-07 06:39:59,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 50,sys.system_security_log,SUCCESS,50,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,4,normal
5cf7ab7d-8747-4273-92e6-4fa8e9aef629,2026-01-07 06:43:09,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,5,normal
79e9a329-c842-48ac-a6b1-d4e906484d56,2026-01-07 06:46:39,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 25,sys.system_security_log,SUCCESS,25,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,6,normal
5686088b-6906-4c56-b179-2da78e22b8d8,2026-01-07 06:50:05,senior_dba_078,sess_senior_dba_078_2026-01-07_G1_07146a,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'sales_manager_021',sys.db_account,SUCCESS,1,G1,2026-01-07,f,2026-01-07 06:23:37,10.202.167.12,7,normal
c1a43943-12e7-409c-9fa9-56ed4a732438,2026-01-07 06:54:22,junior_dba_075,sess_junior_dba_075_2026-01-07_G1_1cc9cc,"SELECT schemaname, relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_live_tup DESC LIMIT 10",system_catalog,SUCCESS,10,G1,2026-01-07,f,2026-01-07 06:49:38,10.242.41.241,0,normal
d14c259d-d0fb-4f83-87dd-177030cf912a,2026-01-07 06:57:46,junior_dba_075,sess_junior_dba_075_2026-01-07_G1_1cc9cc,"SELECT event_time, cpu_utilization, memory_utilization, active_connections FROM sys.system_monitor_log ORDER BY event_time DESC LIMIT 20",sys.system_monitor_log,SUCCESS,20,G1,2026-01-07,f,2026-01-07 06:49:38,10.242.41.241,1,normal
130de9bd-b032-4aff-93c7-1bc180a4193d,2026-01-07 07:01:23,junior_dba_075,sess_junior_dba_075_2026-01-07_G1_1cc9cc,SELECT COUNT(*) FROM partsupp,partsupp,SUCCESS,1,G1,2026-01-07,f,2026-01-07 06:49:38,10.242.41.241,2,normal
c512ce2d-5efc-4fe7-b652-4a97299bf241,2026-01-07 07:02:45,junior_dba_075,sess_junior_dba_075_2026-01-07_G1_1cc9cc,"SELECT schemaname, relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_live_tup DESC LIMIT 25",system_catalog,SUCCESS,16,G1,2026-01-07,f,2026-01-07 06:49:38,10.242.41.241,3,normal
a95b744d-da2e-4627-a8ec-42aea7fb906d,2026-01-07 07:08:35,junior_dba_075,sess_junior_dba_075_2026-01-07_G1_1cc9cc,"SELECT event_time, cpu_utilization, memory_utilization, active_connections FROM sys.system_monitor_log ORDER BY event_time DESC LIMIT 25",sys.system_monitor_log,SUCCESS,25,G1,2026-01-07,f,2026-01-07 06:49:38,10.242.41.241,4,normal
7856e2c3-191e-468b-9530-caedeb961a01,2026-01-07 07:27:03,data_analyst_056,sess_data_analyst_056_2026-01-07_G1_3e8b5d,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 25","customer,orders",SUCCESS,25,G1,2026-01-07,f,2026-01-07 07:24:58,172.27.147.178,0,normal
8e388963-f903-41fa-8377-77d98022587e,2026-01-07 07:28:53,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_3b33b7,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-02-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-07,f,2026-01-07 07:23:42,10.183.201.126,0,normal
3234e82e-8c8a-4f4a-bcc6-f929948b047d,2026-01-07 07:29:23,data_analyst_056,sess_data_analyst_056_2026-01-07_G1_3e8b5d,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G1,2026-01-07,f,2026-01-07 07:24:58,172.27.147.178,1,normal
09238222-89e9-48d3-9a67-2c9c33b00dc6,2026-01-07 07:30:01,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_3b33b7,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-07,f,2026-01-07 07:23:42,10.183.201.126,1,normal
376089e5-756d-47aa-92ab-cb06e876e1de,2026-01-07 07:33:18,senior_analyst_059,sess_senior_analyst_059_2026-01-07_G1_3b33b7,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-07,f,2026-01-07 07:23:42,10.183.201.126,2,normal
