event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
46116d82-22bd-475c-bf17-fb33871d388a,2026-02-07 07:28:53,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 10","customer,orders",SUCCESS,10,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,0,normal
3bb641dd-46f3-4cd6-acdc-30b1f6036f9c,2026-02-07 07:33:25,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 10","customer,orders",SUCCESS,10,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,1,normal
336d1c51-d8b5-4caa-bd01-8ff9eb10ec61,2026-02-07 07:38:31,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 10","customer,orders",SUCCESS,10,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,2,normal
0211b751-e1e3-4f68-8e9d-c16185d66b69,2026-02-07 07:44:09,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1993-01-12' AND '1993-02-15' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 20","part,lineitem",SUCCESS,20,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,3,normal
a4f6d16a-f4f4-430f-8601-9de0762ad16c,2026-02-07 07:45:29,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,EXPLAIN SELECT * FROM orders WHERE o_orderdate BETWEEN '1997-06-11' AND '1997-06-17',orders,SUCCESS,4,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,4,normal
1120dca8-4985-4f79-bd0f-76155dda265a,2026-02-07 07:47:26,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,EXPLAIN SELECT * FROM orders WHERE o_orderdate BETWEEN '1997-09-11' AND '1997-11-05',orders,SUCCESS,4,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,5,normal
97209384-c2ba-4d35-876d-9fd729e356b7,2026-02-07 07:50:54,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,EXPLAIN SELECT * FROM orders WHERE o_orderdate BETWEEN '1998-09-13' AND '1998-11-11',orders,SUCCESS,4,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,6,normal
65a21554-4d8b-4e37-9e27-cea54436e8f4,2026-02-07 07:52:58,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT e.job_role, COUNT(*) FROM hr.employee e GROUP BY e.job_role",hr.employee,SUCCESS,17,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,7,normal
ad57572f-9db5-4043-93df-28325bc15ff9,2026-02-07 07:55:07,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1994-08-19' AND '1994-09-13' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 10","part,lineitem",SUCCESS,10,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,8,normal
56166031-390e-4050-b007-f8190d760ceb,2026-02-07 07:59:46,data_analyst_053,sess_data_analyst_053_2026-02-07_G1_cc64c5,EXPLAIN SELECT * FROM orders WHERE o_orderdate BETWEEN '1995-07-11' AND '1995-08-02',orders,SUCCESS,4,G1,2026-02-07,f,2026-02-07 07:25:05,172.19.36.224,9,normal
