event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
84f26c64-3624-4dc8-9008-0b13dd5ef908,2026-03-08 09:00:00,senior_dba_077,sess_atk_S4_senior_dba_077_2026-03-08_17cda1,"SELECT table_name, table_schema FROM information_schema.tables WHERE table_schema NOT IN ('pg_catalog','information_schema')",information_schema,SUCCESS,16,G2,2026-03-08,f,2026-03-08 09:00:00,192.168.108.127,0,S4_recon
e92366d9-24a8-4265-b3f8-bd53c0f9ba24,2026-03-08 09:02:31,senior_dba_077,sess_atk_S4_senior_dba_077_2026-03-08_17cda1,SELECT COUNT(*) FROM customer,customer,SUCCESS,1,G2,2026-03-08,f,2026-03-08 09:00:00,192.168.108.127,1,S4_recon
ce6b2fa3-067a-4fd6-8eee-630fdd72442d,2026-03-08 09:06:35,senior_dba_077,sess_atk_S4_senior_dba_077_2026-03-08_17cda1,SELECT COUNT(*) FROM orders,orders,SUCCESS,1,G2,2026-03-08,f,2026-03-08 09:00:00,192.168.108.127,2,S4_recon
a761e45a-6fcf-424e-92aa-88e3b3750006,2026-03-08 09:10:24,senior_dba_077,sess_atk_S4_senior_dba_077_2026-03-08_17cda1,"SELECT column_name, data_type FROM information_schema.columns WHERE table_name = 'orders'",information_schema,SUCCESS,9,G2,2026-03-08,f,2026-03-08 09:00:00,192.168.108.127,3,S4_recon
00bbe335-cd4b-49da-83ce-588b8732dd16,2026-03-08 09:29:20,accountant_027,sess_atk_S2_accountant_027_2026-03-08_38ffd7,SELECT COUNT(*) FROM hr.payroll,hr.payroll,SUCCESS,1,G2,2026-03-08,f,2026-03-08 09:29:20,192.168.171.194,0,S2_recon
119832af-e510-45e5-a05c-d078c1c34aff,2026-03-08 09:33:03,accountant_027,sess_atk_S2_accountant_027_2026-03-08_38ffd7,SELECT column_name FROM information_schema.columns WHERE table_schema='hr' AND table_name='payroll',information_schema,SUCCESS,8,G2,2026-03-08,f,2026-03-08 09:29:20,192.168.171.194,1,S2_recon
c8081bb3-7ea0-4505-a179-01dbce6f0005,2026-03-08 09:34:00,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 20",system_catalog,SUCCESS,5,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,0,normal
9da228ff-c6b7-416d-b3ab-80913ed8f980,2026-03-08 09:35:55,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,1,normal
5e65118a-0867-49e6-ae1a-57b4c361bc66,2026-03-08 09:35:57,accountant_027,sess_atk_S2_accountant_027_2026-03-08_38ffd7,SELECT COUNT(*) FROM sys.system_security_log,sys.system_security_log,DENIED,0,G2,2026-03-08,f,2026-03-08 09:29:20,192.168.171.194,2,S2_recon
22996cea-c7a0-4b5e-911d-610249267ac4,2026-03-08 09:37:51,accountant_027,sess_atk_S2_accountant_027_2026-03-08_38ffd7,"SELECT e.full_name, e.job_role FROM hr.employee e LIMIT 14",hr.employee,SUCCESS,14,G2,2026-03-08,f,2026-03-08 09:29:20,192.168.171.194,3,S2_recon
daaca962-783d-4da8-9612-4df2cb84e8d8,2026-03-08 09:39:16,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,2,normal
bca8db03-aea4-4ba6-9201-b31de215c265,2026-03-08 09:44:33,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,3,normal
c69e03f4-8f01-4631-83cb-2f433a3bdaba,2026-03-08 09:48:02,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,4,normal
1c637f11-8bed-438f-a54e-061bed8faeea,2026-03-08 09:50:58,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_5156e8,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'junior_dba_074',sys.db_account,SUCCESS,1,G2,2026-03-08,f,2026-03-08 09:30:15,192.168.138.50,5,normal
eb4279ce-2301-43e2-8dfb-9ac2b7afb2b1,2026-03-08 10:17:53,security_manager_073,sess_security_manager_073_2026-03-08_G2_a0233b,"SELECT a.db_user, a.db_role, a.clearance_level, e.job_role FROM sys.db_account a JOIN hr.employee e ON a.employee_id = e.employee_id WHERE a.account_status = 'ACTIVE' LIMIT 25","sys.db_account,hr.employee",SUCCESS,25,G2,2026-03-08,f,2026-03-08 10:13:57,10.190.50.97,0,normal
19a3e650-a95e-4e6b-8ca7-61952be9ab58,2026-03-08 10:20:32,security_manager_073,sess_security_manager_073_2026-03-08_G2_a0233b,"SELECT event_type, severity_index, db_user FROM sys.system_security_log WHERE severity_index >= 3 ORDER BY event_time DESC LIMIT 25",sys.system_security_log,SUCCESS,25,G2,2026-03-08,f,2026-03-08 10:13:57,10.190.50.97,1,normal
11bd1c5c-a7fe-4773-b86a-8eb7840ec0f6,2026-03-08 10:23:40,security_manager_073,sess_security_manager_073_2026-03-08_G2_a0233b,"SELECT event_type, severity_index, db_user FROM sys.system_security_log WHERE severity_index >= 3 ORDER BY event_time DESC LIMIT 20",sys.system_security_log,SUCCESS,20,G2,2026-03-08,f,2026-03-08 10:13:57,10.190.50.97,2,normal
997f067f-1fae-4da7-81de-5a77aa47b37f,2026-03-08 10:24:47,security_manager_073,sess_security_manager_073_2026-03-08_G2_a0233b,"SELECT event_type, severity_index, db_user FROM sys.system_security_log WHERE severity_index >= 3 ORDER BY event_time DESC LIMIT 50",sys.system_security_log,SUCCESS,50,G2,2026-03-08,f,2026-03-08 10:13:57,10.190.50.97,3,normal
0d0c528e-da99-4cf6-a979-82ddf9940280,2026-03-08 10:30:25,security_manager_073,sess_security_manager_073_2026-03-08_G2_a0233b,"SELECT db_user, is_privileged, account_status FROM sys.db_account WHERE is_privileged = TRUE",sys.db_account,SUCCESS,6,G2,2026-03-08,f,2026-03-08 10:13:57,10.190.50.97,4,normal
e7251707-fb46-4a38-b67a-adc1a3ec9197,2026-03-08 10:45:35,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_b7761f,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 50",system_catalog,SUCCESS,5,G2,2026-03-08,f,2026-03-08 10:42:35,192.168.138.50,0,normal
85a9cdfc-ff22-4e02-9f31-18cbbdbef46a,2026-03-08 10:48:11,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_b7761f,"SELECT relname, n_live_tup, n_dead_tup FROM pg_stat_user_tables ORDER BY n_dead_tup DESC LIMIT 10",system_catalog,SUCCESS,10,G2,2026-03-08,f,2026-03-08 10:42:35,192.168.138.50,1,normal
c6f827f9-d1e3-4292-96d6-7d5c9b48f983,2026-03-08 10:51:02,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_b7761f,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'hr_staff_050',sys.db_account,SUCCESS,1,G2,2026-03-08,f,2026-03-08 10:42:35,192.168.138.50,2,normal
4545cdd4-0e4c-49f0-9563-b2c37ae96577,2026-03-08 10:54:24,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_b7761f,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 50,sys.system_security_log,SUCCESS,50,G2,2026-03-08,f,2026-03-08 10:42:35,192.168.138.50,3,normal
232a6f07-a88e-4da3-9bbd-fc9b74e48c9a,2026-03-08 11:09:20,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_46eda6,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 25,sys.system_security_log,SUCCESS,25,G2,2026-03-08,f,2026-03-08 11:05:13,192.168.138.50,0,normal
c300f8d6-d0d1-4978-987a-1ef13b386e80,2026-03-08 11:14:51,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_46eda6,"SELECT db_user, clearance_level, is_privileged, account_status FROM sys.db_account LIMIT 25",sys.db_account,SUCCESS,25,G2,2026-03-08,f,2026-03-08 11:05:13,192.168.138.50,1,normal
6cad7cca-3e17-4875-95d7-16b2ba5ce36c,2026-03-08 11:18:22,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_46eda6,"SELECT db_user, clearance_level, is_privileged, account_status FROM sys.db_account LIMIT 25",sys.db_account,SUCCESS,25,G2,2026-03-08,f,2026-03-08 11:05:13,192.168.138.50,2,normal
da8096f4-98a8-4628-9942-db9ae62ff972,2026-03-08 11:22:26,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_46eda6,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G2,2026-03-08,f,2026-03-08 11:05:13,192.168.138.50,3,normal
44646158-9556-4d01-bf90-ac64da3bc565,2026-03-08 11:27:34,senior_dba_078,sess_senior_dba_078_2026-03-08_G2_46eda6,UPDATE sys.db_account SET account_status = account_status WHERE db_user = 'sales_staff_003',sys.db_account,SUCCESS,1,G2,2026-03-08,f,2026-03-08 11:05:13,192.168.138.50,4,normal
68e1df0e-de42-49a6-9f04-5584aa494b76,2026-03-08 12:19:03,senior_dba_078,sess_senior_dba_078_2026-03-08_G3_cb24f2,"SELECT datname, numbackends, xact_commit, xact_rollback FROM pg_stat_database LIMIT 10",system_catalog,SUCCESS,5,G3,2026-03-08,f,2026-03-08 12:13:10,192.168.138.50,0,normal
a443e238-a499-4a51-8e7e-acf3446b841e,2026-03-08 12:22:59,senior_dba_078,sess_senior_dba_078_2026-03-08_G3_cb24f2,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G3,2026-03-08,f,2026-03-08 12:13:10,192.168.138.50,1,normal
f8e35cb9-3b61-4e79-9d6d-fcfb7671611d,2026-03-08 12:25:00,senior_dba_078,sess_senior_dba_078_2026-03-08_G3_cb24f2,SELECT * FROM sys.system_security_log ORDER BY event_time DESC LIMIT 10,sys.system_security_log,SUCCESS,10,G3,2026-03-08,f,2026-03-08 12:13:10,192.168.138.50,2,normal
dd89e61a-1ede-4eff-b85b-e5306a3f8353,2026-03-08 12:26:10,senior_dba_078,sess_senior_dba_078_2026-03-08_G3_cb24f2,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G3,2026-03-08,f,2026-03-08 12:13:10,192.168.138.50,3,normal
29ad3c62-db30-4971-be21-8848fff7ab6c,2026-03-08 12:31:49,senior_dba_078,sess_senior_dba_078_2026-03-08_G3_cb24f2,"SELECT pid, usename, application_name, state, query_start FROM pg_stat_activity",system_catalog,SUCCESS,9,G3,2026-03-08,f,2026-03-08 12:13:10,192.168.138.50,4,normal
6269d414-9a44-40da-83e1-b395aad427b9,2026-03-08 13:26:15,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 25","customer,orders",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,0,normal
357e2cfa-b865-40bd-8ed6-cab02febbd80,2026-03-08 13:27:44,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 25","customer,orders",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,1,normal
d265c70d-f469-4cfc-b723-eaa5baadb4ba,2026-03-08 13:29:18,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1992-10-06' AND '1992-10-26' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 25","part,lineitem",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,2,normal
ec2ab183-1ef9-4f0d-8839-e269c6c55fff,2026-03-08 13:35:05,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 25","customer,orders",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,3,normal
7822a0e6-9a29-41b5-9951-ad0d7b503daf,2026-03-08 13:38:54,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,4,normal
4e9826af-aeb9-4e83-83e3-4b9d36cae181,2026-03-08 13:44:19,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT p.p_name, SUM(l.l_quantity) AS total_qty FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE l.l_shipdate BETWEEN '1994-01-12' AND '1994-01-28' GROUP BY p.p_name ORDER BY total_qty DESC LIMIT 50","part,lineitem",SUCCESS,50,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,5,normal
6ed408e7-e3be-4777-9173-f0f6e7eb120e,2026-03-08 13:47:15,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT c.c_name, SUM(o.o_totalprice) AS total_order FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_name ORDER BY total_order DESC LIMIT 50","customer,orders",SUCCESS,50,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,6,normal
70c4e877-4638-44da-a8a5-d395a965242f,2026-03-08 13:52:25,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,7,normal
b652df6f-d942-4caa-8a88-f979086f958a,2026-03-08 13:55:21,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,8,normal
70f81438-c944-42a9-97fb-5141dde12502,2026-03-08 13:56:58,data_analyst_057,sess_data_analyst_057_2026-03-08_G3_00841d,"SELECT n.n_name, COUNT(c.c_custkey) FROM nation n JOIN customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name","nation,customer",SUCCESS,25,G3,2026-03-08,f,2026-03-08 13:22:22,192.168.160.90,9,normal
