event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
1e369107-8816-4ac4-9f44-ab57ba946689,2026-01-03 06:04:13,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1996-09-08'","customer,orders",SUCCESS,6,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,0,normal
132e6153-4e62-45c4-80f7-674e1a79ff5f,2026-01-03 06:09:42,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 10","customer,orders,lineitem,part",SUCCESS,10,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,1,normal
57bbb1be-a4ca-4b81-a87f-e57f93f21a27,2026-01-03 06:13:07,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,2,normal
794308a7-6ca0-4698-b1ce-f02470cddfee,2026-01-03 06:16:45,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-01-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,3,normal
48514d9e-ebdf-4a8e-bfe1-1487c7e4c497,2026-01-03 06:22:30,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2025-12-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,4,normal
3a0c2169-15d5-4343-9a4c-5f4525a12477,2026-01-03 06:24:12,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-02-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,5,normal
b850f3a8-6f89-4fd0-977f-e45536c91fa3,2026-01-03 06:27:48,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,6,normal
6ba49243-3b3d-481d-9d6c-a3a78cc0eb43,2026-01-03 06:31:52,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 10","customer,orders,lineitem,part",SUCCESS,10,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,7,normal
546ccf30-117c-4b47-9b8c-6fc5681c3165,2026-01-03 06:37:19,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,8,normal
d958154f-7ec3-425e-a42a-5fd2329fccc7,2026-01-03 06:41:50,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,9,normal
0222d481-3d6b-4aa5-98d9-13ada8bf04c5,2026-01-03 06:46:46,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 25","customer,orders,lineitem,part",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,10,normal
b8e96972-e894-468b-8f70-d29afde17b55,2026-01-03 06:51:56,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2026-02-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,11,normal
886fd084-c23f-4a46-8298-5275ceaa9321,2026-01-03 06:53:00,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2025-12-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,12,normal
1a2a501b-dcb3-4156-8f79-b211d16d8918,2026-01-03 06:54:52,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 25","customer,orders,lineitem,part",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,13,normal
39db4004-eccb-4b0a-81e3-f44e50572d30,2026-01-03 06:59:24,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1992-03-21'","customer,orders",SUCCESS,6,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,14,normal
99430fe3-c20c-4e1a-87a8-85dbff171759,2026-01-03 07:02:33,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,15,normal
8c3399a5-47a7-4db7-a547-7f0d41bd1801,2026-01-03 07:06:57,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 20","customer,orders,lineitem,part",SUCCESS,20,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,16,normal
8b245dcb-6ef9-4d03-accf-f0ab58c1d077,2026-01-03 07:10:00,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT e.job_role, SUM(p.net_salary) AS payroll_total FROM hr.employee e JOIN hr.payroll p ON e.employee_id = p.employee_id WHERE p.payroll_month = '2025-12-01' GROUP BY e.job_role","hr.employee,hr.payroll",SUCCESS,0,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,17,normal
7fdb2c8e-3e99-4f04-b3f2-feb931177774,2026-01-03 07:14:13,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1994-10-02'","customer,orders",SUCCESS,6,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,18,normal
bbfed4b5-4699-42fb-bd28-6b3be7512d07,2026-01-03 07:20:12,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1996-11-14'","customer,orders",SUCCESS,6,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,19,normal
36dd9580-717f-4c8e-a03d-86667f2a94fc,2026-01-03 07:24:17,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT r.r_name, n.n_name, COUNT(s.s_suppkey) FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_name, n.n_name","region,nation,supplier",SUCCESS,25,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,20,normal
8802d6e1-8903-4175-9556-657233cb515f,2026-01-03 07:28:21,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 10","customer,orders,lineitem,part",SUCCESS,10,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,21,normal
7570e2d8-1b0a-474b-aa0b-2530528d72bd,2026-01-03 07:32:01,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 20","customer,orders,lineitem,part",SUCCESS,20,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,22,normal
a91fc555-8573-4089-9438-52a4559ddc7f,2026-01-03 07:33:38,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"EXPLAIN SELECT c.c_name, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1992-10-10'","customer,orders",SUCCESS,6,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,23,normal
dd61ac65-00fd-4947-ba29-13d261ea5eb1,2026-01-03 07:36:33,senior_analyst_059,sess_senior_analyst_059_2026-01-03_G1_907b91,"SELECT c.c_name, o.o_totalprice, l.l_quantity, p.p_name FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN part p ON l.l_partkey = p.p_partkey LIMIT 20","customer,orders,lineitem,part",SUCCESS,20,G1,2026-01-03,f,2026-01-03 06:01:13,172.22.21.32,24,normal
08cc3f15-4a52-4d9e-9452-8262ea5d2661,2026-01-03 10:51:08,junior_dba_074,sess_junior_dba_074_2026-01-03_G2_5e0ff8,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 10",system_catalog,SUCCESS,10,G2,2026-01-03,f,2026-01-03 10:46:38,10.222.127.36,0,normal
a91dc774-58a7-4aa2-87d1-cdae49ac7c59,2026-01-03 10:54:04,junior_dba_074,sess_junior_dba_074_2026-01-03_G2_5e0ff8,SELECT COUNT(*) FROM lineitem,lineitem,SUCCESS,1,G2,2026-01-03,f,2026-01-03 10:46:38,10.222.127.36,1,normal
cda18257-9827-43ae-bf31-a72164dcb107,2026-01-03 10:59:02,junior_dba_074,sess_junior_dba_074_2026-01-03_G2_5e0ff8,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 25",system_catalog,SUCCESS,16,G2,2026-01-03,f,2026-01-03 10:46:38,10.222.127.36,2,normal
2940d88d-2d45-47ac-a2b3-e803510f27eb,2026-01-03 11:03:28,junior_dba_074,sess_junior_dba_074_2026-01-03_G2_5e0ff8,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 20",sys.db_account,SUCCESS,20,G2,2026-01-03,f,2026-01-03 10:46:38,10.222.127.36,3,normal
