event_id,timestamp,db_user,session_id,sql_statement,tables_involved,status,rows_affected,graph_frame,sim_date,is_after_hours,session_start_time,session_ip,session_event_index,scenario_type
8ab41860-297c-4c7f-85ca-877ae8c6a0d4,2026-01-10 03:05:08,junior_dba_076,sess_junior_dba_076_2026-01-10_G5_631ad5,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 25",sys.db_account,SUCCESS,25,G5,2026-01-10,t,2026-01-10 03:03:41,172.22.6.14,0,normal
ae4518bb-8461-477b-9861-4c4ae9079bb9,2026-01-10 03:09:11,junior_dba_076,sess_junior_dba_076_2026-01-10_G5_631ad5,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 25",system_catalog,SUCCESS,16,G5,2026-01-10,t,2026-01-10 03:03:41,172.22.6.14,1,normal
056a5c40-8d5e-4134-b3b5-e34ce6407412,2026-01-10 03:30:06,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 50",system_catalog,SUCCESS,16,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,0,normal
d7a23a6d-56e1-4cd7-ae6a-6f4d655d1b74,2026-01-10 03:31:24,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 20",sys.db_account,SUCCESS,20,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,1,normal
cc520240-005b-4b5c-919a-9b005b0a5534,2026-01-10 03:34:51,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 10",sys.db_account,SUCCESS,10,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,2,normal
b7ce9f7e-0fe3-452d-bbaf-f70a889effea,2026-01-10 03:40:01,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT event_time, cpu_utilization, memory_utilization, active_connections FROM sys.system_monitor_log ORDER BY event_time DESC LIMIT 20",sys.system_monitor_log,SUCCESS,20,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,3,normal
4a193a1e-8c2d-43df-b30e-08a3f489d8ee,2026-01-10 03:42:02,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT schemaname, tablename, pg_size_pretty(pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass)) AS size FROM pg_tables WHERE schemaname IN ('public', 'hr', 'sys') ORDER BY pg_total_relation_size(format('%I.%I', schemaname, tablename)::regclass) DESC LIMIT 50",system_catalog,SUCCESS,16,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,4,normal
8e793726-7665-40c3-a195-2b45bb5ebfe3,2026-01-10 03:44:54,junior_dba_075,sess_junior_dba_075_2026-01-10_G5_0f59b2,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 20",sys.db_account,SUCCESS,20,G5,2026-01-10,t,2026-01-10 03:26:26,172.17.80.14,5,normal
2ef133c4-dd35-4d7b-a9e1-5a356f480da6,2026-01-10 07:27:07,junior_dba_075,sess_junior_dba_075_2026-01-10_G1_b38dcc,"SELECT event_time, cpu_utilization, memory_utilization, active_connections FROM sys.system_monitor_log ORDER BY event_time DESC LIMIT 20",sys.system_monitor_log,SUCCESS,20,G1,2026-01-10,f,2026-01-10 07:21:47,172.17.80.14,0,normal
8ed06986-b27a-4d72-aa7f-7ec561f42887,2026-01-10 07:29:02,junior_dba_075,sess_junior_dba_075_2026-01-10_G1_b38dcc,"SELECT db_user, account_status, last_login FROM sys.db_account LIMIT 50",sys.db_account,SUCCESS,50,G1,2026-01-10,f,2026-01-10 07:21:47,172.17.80.14,1,normal
